"otu","habitat_preference","average_prop","average_abundance","habitats_present","num_present","habitat_preference_n"
"otu_10944","freshwater:marine_mud",0.000182013436709996,28.25,2,4,2
"otu_10976","terrestrial",0.000468016773062746,28.25,1,4,1
"otu_11","marine_mud",0.0254593401448474,2813.66666666667,2,19,1
"otu_1101","marine_mud",0.00277737596592314,224.571428571429,1,7,1
"otu_11032","marine_mud",0.000211380122033016,28,1,4,1
"otu_11095","freshwater:marine_mud",0.000256762582457017,22,2,5,2
"otu_111","freshwater",0.0113894062947156,936.213636363636,3,20,1
"otu_11103","freshwater",0.000157543077959688,27.75,1,4,1
"otu_11168","marine_mud",0.000278887396055888,27.5,1,4,1
"otu_11192","terrestrial",0.000385695479535205,27.5,1,4,1
"otu_112","marine_mud",0.00820270073960751,1008.81818181818,1,11,1
"otu_1121","marine_mud",0.00230973457862587,257.833333333333,1,6,1
"otu_1122","freshwater:terrestrial",0.00216402007504939,90.85,2,16,2
"otu_11236","marine_mud",0.000609663718360297,27.25,1,4,1
"otu_11240","terrestrial",0.000498571547010777,27.25,1,4,1
"otu_113","marine_mud",0.00786343194892883,1409.8,2,6,1
"otu_11323","freshwater",0.000295025476628156,22.6666666666667,2,4,1
"otu_1133","marine_mud",0.00572125696112246,306.6,1,5,1
"otu_11357","marine_mud",0.000204832710627428,26.3333333333333,2,4,1
"otu_1137","marine_mud",0.00106293805646824,84.5454545454545,2,12,1
"otu_1138","freshwater",0.00336014108336471,381.5,1,4,1
"otu_11383","marine_mud",0.000137808781961891,19.9,2,6,1
"otu_11385","freshwater",0.000189907204457314,26.75,1,4,1
"otu_11392","terrestrial",0.000368948076214912,26.75,1,4,1
"otu_11402","terrestrial",0.000513024070510739,26.75,1,4,1
"otu_11436","freshwater",0.000341564104051287,26.5,1,4,1
"otu_1144","freshwater:terrestrial",0.00414805272166838,114.45,2,12,2
"otu_11462","freshwater:terrestrial",0.000287062367209209,22,2,4,2
"otu_1152","terrestrial",0.00426134779256512,257.428571428571,1,7,1
"otu_11537","freshwater",0.000227747572533618,26.25,1,4,1
"otu_1154","freshwater",0.00128672801884201,164.583333333333,2,7,1
"otu_116","marine_mud",0.00395908042841619,422.676470588235,2,18,1
"otu_11680","freshwater:marine_mud:terrestrial",0.000206492195072541,18.5,3,5,3
"otu_11682","terrestrial",0.000432508374528345,28.8333333333333,2,4,1
"otu_11715","terrestrial",0.000403432618192787,20.6,1,5,1
"otu_1173","freshwater",0.00303140342574224,213.357142857143,2,9,1
"otu_11765","freshwater",0.000164474598226539,25.5,1,4,1
"otu_1179","freshwater:terrestrial",0.00160180706079455,100.2,3,14,2
"otu_118","freshwater:terrestrial",0.00921967394147021,609.6875,3,28,2
"otu_1182","freshwater:marine_mud",0.00126410569465483,187.466666666667,2,8,2
"otu_11835","freshwater",0.000192960485938867,18.1666666666667,2,4,1
"otu_11843","freshwater",0.000171044285362375,21.8333333333333,2,4,1
"otu_11848","marine_mud",0.000245910643157731,25.25,1,4,1
"otu_119","marine_mud",0.0105755804792854,1027.85714285714,2,22,1
"otu_1191","marine_mud",0.00309576769229187,367.75,1,4,1
"otu_1192","freshwater:terrestrial",0.00203413262348544,108.037037037037,3,12,2
"otu_11929","terrestrial",0.000385274754303062,25,1,4,1
"otu_11931","marine_mud",0.000209156449485242,23.6666666666667,2,4,1
"otu_1195","marine_mud",0.00401163933931807,364.75,1,4,1
"otu_1198","marine_mud",0.00234069166607849,208.142857142857,1,7,1
"otu_12","terrestrial",0.0974353767083508,9833.2,1,5,1
"otu_120","marine_mud",0.0236891482302189,1975.42857142857,1,7,1
"otu_1201","freshwater:terrestrial",0.00228361560776881,163.788888888889,3,18,2
"otu_1203","marine_mud",0.00335150025816557,181.5,1,8,1
"otu_1205","marine_mud",0.00475872837969748,295.857142857143,1,7,1
"otu_121","freshwater:terrestrial",0.00582914117878934,373.396616541353,3,30,2
"otu_1210","freshwater:terrestrial",0.00691015529018877,275.5,2,11,2
"otu_1215","marine_mud",0.00158851176440826,215,1,8,1
"otu_1219","freshwater:terrestrial",0.00286333423062765,142.972222222222,3,16,2
"otu_1221","freshwater",0.00339691747231262,222.85,2,7,1
"otu_1222","freshwater:terrestrial",0.00161770745847916,122.561111111111,3,28,2
"otu_124","terrestrial",0.0131699077341181,1110.30769230769,1,13,1
"otu_1240","marine_mud",0.00319679342836268,202.111111111111,1,9,1
"otu_1245","freshwater:terrestrial",0.00242864725631316,119.916666666667,2,7,2
"otu_1257","freshwater:terrestrial",0.00164252363922559,121.2,3,11,2
"otu_126","freshwater",0.0166027130811493,1623.82251082251,3,26,1
"otu_1262","marine_mud",0.00316143820726896,277.4,1,5,1
"otu_1265","freshwater",0.00256232621599366,345.75,1,4,1
"otu_1268","freshwater",0.000891507011982981,98.1875,2,11,1
"otu_1274","marine_mud",0.00548042843516093,274.2,1,5,1
"otu_1279","terrestrial",0.00256006962674294,341.5,1,4,1
"otu_1280","freshwater:terrestrial",0.00162366941967653,142.642857142857,2,8,2
"otu_1281","marine_mud",0.00454722057121397,250.166666666667,2,4,1
"otu_1287","freshwater:terrestrial",0.0027444948675023,179.076923076923,3,18,2
"otu_13","marine_mud",0.0394934361795821,5607.5,1,16,1
"otu_1305","marine_mud",0.00245230503769103,190.571428571429,1,14,1
"otu_1307","marine_mud",0.00978264619855024,667.8,1,5,1
"otu_1309","freshwater:terrestrial",0.00194922288302233,93.8,2,12,2
"otu_1313","terrestrial",0.0029795394581474,253.142857142857,1,7,1
"otu_132","freshwater:marine_mud",0.00719800016717033,921.422619047619,3,16,2
"otu_1323","freshwater:terrestrial",0.0015203403667805,124.944444444444,3,20,2
"otu_1326","freshwater:terrestrial",0.00309680799171395,162.166666666667,3,22,2
"otu_1328","freshwater:terrestrial",0.0014011404772946,108.642857142857,2,9,2
"otu_1332","freshwater",0.00185189014018723,123.166666666667,2,11,1
"otu_134","marine_mud",0.00651891061290047,696.75,2,15,1
"otu_1340","freshwater",0.00193981259205484,329.5,1,4,1
"otu_1343","freshwater:terrestrial",0.00170892814021671,177.349002849003,3,26,2
"otu_1349","freshwater",0.0012278929663498,145.333333333333,3,11,1
"otu_135","freshwater",0.00324922909606698,482.308080808081,3,20,1
"otu_1350","marine_mud",0.0016435404329837,218.5,1,6,1
"otu_1362","terrestrial",0.00635176806933676,324,1,4,1
"otu_1371","freshwater",0.00158117955088437,225.333333333333,2,4,1
"otu_1380","freshwater:marine_mud",0.00104960656844035,116,2,10,2
"otu_1382","marine_mud",0.00375558195193726,297.777777777778,1,9,1
"otu_1383","terrestrial",0.0248212159849331,320,1,4,1
"otu_1385","freshwater",0.00297621126426107,214.8125,2,10,1
"otu_1386","freshwater",0.00171636191360796,151.571428571429,2,8,1
"otu_1387","freshwater:marine_mud",0.000851416746202141,159.75,2,8,2
"otu_1398","freshwater:terrestrial",0.00184507802095922,123.313725490196,3,23,2
"otu_1399","terrestrial",0.00356230550832449,223.444444444444,1,9,1
"otu_1403","freshwater:terrestrial",0.00223776821821744,134.991071428571,3,25,2
"otu_1408","terrestrial",0.00140151298666032,141.888888888889,2,10,1
"otu_1409","freshwater",0.00127002615928802,119.916666666667,2,7,1
"otu_1410","marine_mud",0.00174559314365288,314.25,1,4,1
"otu_1411","freshwater",0.00225134660479869,161.45,2,7,1
"otu_1412","marine_mud",0.00202621812168356,288.625,2,5,1
"otu_1418","freshwater:terrestrial",0.00197218206254558,167.616666666667,3,15,2
"otu_142","freshwater",0.00663799220678855,813.4,2,13,1
"otu_1427","terrestrial",0.00108300488999279,122.333333333333,2,10,1
"otu_1428","freshwater",0.00199814922049079,240,1,6,1
"otu_1433","freshwater",0.0012591810379047,154.75,2,9,1
"otu_144","freshwater",0.00390919710715183,721.666666666667,2,7,1
"otu_1440","terrestrial",0.00500183960238372,243.4,1,5,1
"otu_1441","freshwater:terrestrial",0.00139938539614799,95.8444444444444,3,17,2
"otu_1444","marine_mud",0.00387924888298991,243.2,1,5,1
"otu_1445","freshwater",0.00285417946158192,183.625,2,5,1
"otu_1448","freshwater:terrestrial",0.00460005044801832,73.5277777777778,3,14,2
"otu_145","freshwater:terrestrial",0.00698631144785021,476.875,2,15,2
"otu_1455","terrestrial",0.00495223587901501,229.1,1,10,1
"otu_1458","freshwater:terrestrial",0.00220187073060532,131.7,2,6,2
"otu_1463","marine_mud",0.00214900648079147,346.833333333333,2,4,1
"otu_1465","freshwater",0.00270488785870926,261.928571428571,2,9,1
"otu_147","freshwater:terrestrial",0.0127181857769958,1380.5462962963,3,24,2
"otu_1474","marine_mud",0.00717671568135352,299,1,4,1
"otu_1477","freshwater",0.00287732837851389,238.8,1,5,1
"otu_148","freshwater:marine_mud",0.0141557513472007,1240.8354978355,3,19,2
"otu_1486","freshwater:terrestrial",0.00197124134962175,135.690476190476,3,22,2
"otu_1487","freshwater",0.00121587613322885,84.2380952380952,3,9,1
"otu_1495","terrestrial",0.00500291750725915,295.25,1,4,1
"otu_1505","terrestrial",0.00689119456251042,293.5,1,4,1
"otu_1506","terrestrial",0.00288104760944055,176.214285714286,2,8,1
"otu_1508","freshwater:marine_mud",0.00254934589457492,312.119047619048,2,13,2
"otu_151","freshwater:terrestrial",0.00507178164551988,523.369047619048,3,27,2
"otu_1522","freshwater:terrestrial",0.00136994851464801,139.366666666667,3,13,2
"otu_1526","freshwater",0.00142934986403875,178.625,1,8,1
"otu_1531","freshwater",0.00272442911746201,221.933333333333,2,13,1
"otu_1536","freshwater",0.0031290411563947,231.833333333333,2,7,1
"otu_1541","freshwater",0.00308905875736588,268.272727272727,1,11,1
"otu_1562","terrestrial",0.0112451645412956,168.75,1,8,1
"otu_1569","terrestrial",0.00314467109184974,282.75,1,4,1
"otu_1576","marine_mud",0.00392046154605294,282,1,4,1
"otu_1578","terrestrial",0.00529622554702269,332,1,6,1
"otu_1593","marine_mud",0.00153475467893867,232.7,2,6,1
"otu_16","marine_mud",0.0522852395668865,3591.75,2,7,1
"otu_161","marine_mud",0.00578687394629749,1366.66666666667,2,4,1
"otu_1615","freshwater:terrestrial",0.00213640516402557,191.927248677249,3,20,2
"otu_1625","terrestrial",0.00516426310831063,223.166666666667,1,6,1
"otu_163","marine_mud",0.0120272013452918,713.461538461538,2,14,1
"otu_1637","freshwater:terrestrial",0.0057481828508485,126.972222222222,3,35,2
"otu_1638","freshwater:marine_mud",0.00183495760693692,143.125,2,7,2
"otu_1639","marine_mud",0.00133833714341404,269,1,4,1
"otu_1642","marine_mud",0.00239037071063909,191.111111111111,1,9,1
"otu_1643","freshwater",0.0021900250992377,268,1,4,1
"otu_1645","marine_mud",0.00234068125560839,152.857142857143,1,7,1
"otu_165","freshwater",0.00259640920794508,388.8,2,11,1
"otu_1659","marine_mud",0.00298833855391725,176.833333333333,1,6,1
"otu_1683","freshwater",0.00108784939532757,93.25,2,7,1
"otu_1686","marine_mud",0.00131242697231045,239.666666666667,2,4,1
"otu_1693","freshwater:marine_mud",0.00119802282681367,123.5,3,10,2
"otu_1699","terrestrial",0.00170612302889853,258.75,1,4,1
"otu_1709","marine_mud",0.00224339068087581,185.9,2,6,1
"otu_172","marine_mud",0.00253587493423541,343.772727272727,2,12,1
"otu_1720","freshwater",0.000992404806435073,105.25,3,12,1
"otu_1729","marine_mud",0.00216212722751266,203.8,1,5,1
"otu_1730","terrestrial",0.0083328111083896,254.5,1,4,1
"otu_1739","freshwater:terrestrial",0.00110617903443844,72.1666666666667,3,17,2
"otu_1743","freshwater",0.00125970434800211,128.285714285714,2,8,1
"otu_1747","marine_mud",0.000967370509842489,112.222222222222,1,9,1
"otu_1752","marine_mud",0.00150568184744159,201.4,1,5,1
"otu_1753","marine_mud",0.00163031906475147,201.2,1,5,1
"otu_1756","freshwater:marine_mud",0.0013581464968793,146.375,2,6,2
"otu_1766","freshwater:terrestrial",0.00149261268286265,127.583333333333,3,17,2
"otu_178","marine_mud",0.019867619577427,1373.33333333333,1,6,1
"otu_1781","marine_mud",0.0124711162541198,209.666666666667,2,7,1
"otu_1782","marine_mud:terrestrial",0.00128347111459066,202.583333333333,2,5,2
"otu_1783","freshwater:marine_mud",0.00126298722992856,190.5,3,12,2
"otu_1786","marine_mud",0.0026398134680569,197.2,1,5,1
"otu_1787","marine_mud",0.0011763449875657,182.583333333333,2,7,1
"otu_181","freshwater:terrestrial",0.00531923053394292,580.601648351648,3,24,2
"otu_1813","marine_mud",0.00289041049754017,148.6875,2,9,1
"otu_1814","marine_mud",0.00305232067239474,242.5,1,4,1
"otu_1835","freshwater",0.00157027266937059,240,1,4,1
"otu_1838","marine_mud",0.00232382054217922,127,2,5,1
"otu_184","freshwater",0.00434825492402888,730.3,2,6,1
"otu_1843","marine_mud",0.00122221588028122,239.25,1,4,1
"otu_1847","marine_mud",0.00325001123107851,276.625,1,8,1
"otu_1862","marine_mud",0.000583839937799281,129,2,5,1
"otu_1863","freshwater",0.00199809426659842,141.244444444444,3,15,1
"otu_187","freshwater:terrestrial",0.00803899854449189,531.714285714286,3,18,2
"otu_1876","marine_mud",0.00201530129945899,235.5,1,4,1
"otu_1887","freshwater:terrestrial",0.00269828963069641,195.704545454545,2,15,2
"otu_189","marine_mud",0.011628718113628,1089.5,2,7,1
"otu_1890","terrestrial",0.00180614485954861,176.111111111111,1,9,1
"otu_1895","marine_mud",0.00328063205618831,233,1,4,1
"otu_190","marine_mud",0.0046580890407623,651.25,1,12,1
"otu_1900","freshwater",0.00218333325751656,168.793939393939,3,17,1
"otu_192","freshwater",0.0196761470066387,1292,1,5,1
"otu_1920","freshwater:terrestrial",0.00302695535514094,161.166666666667,2,4,2
"otu_1945","freshwater:terrestrial",0.00206235428944551,166.222222222222,3,28,2
"otu_1950","marine_mud",0.00142089839076792,180.8,1,5,1
"otu_1952","terrestrial",0.00206427440604394,129.142857142857,1,7,1
"otu_1967","terrestrial",0.00212277946567976,113.1875,2,9,1
"otu_1970","freshwater:terrestrial",0.00121627988379958,76.1428571428571,2,8,2
"otu_1974","freshwater",0.00133568899453224,149.75,2,12,1
"otu_1981","marine_mud",0.0026018165207244,195.166666666667,1,6,1
"otu_1985","marine_mud",0.0030688325428621,222,1,4,1
"otu_1986","terrestrial",0.00160871858185137,96.1875,2,9,1
"otu_199","freshwater:terrestrial",0.00403386464849721,394.933333333333,3,17,2
"otu_1993","freshwater:terrestrial",0.00143778939169306,110.611111111111,3,9,2
"otu_20","marine_mud",0.200029389738283,9440.75,1,4,1
"otu_2000","marine_mud",0.00234094063836543,221.25,1,4,1
"otu_2008","marine_mud",0.00174654764692213,146.666666666667,1,6,1
"otu_201","freshwater:terrestrial",0.00874565811580389,358.858585858586,3,15,2
"otu_2011","freshwater:terrestrial",0.00213349916015938,198.060185185185,3,20,2
"otu_2022","freshwater",0.00109451156156526,83.9285714285714,2,9,1
"otu_2024","freshwater:terrestrial",0.000933354011893242,82.0444444444445,3,9,2
"otu_2029","marine_mud",0.00106722704801549,80.8333333333333,2,7,1
"otu_203","marine_mud",0.00341715998214255,515.75,2,7,1
"otu_2035","freshwater",0.00137216938904469,128.4375,2,10,1
"otu_2040","marine_mud",0.00103611368116295,144.166666666667,1,6,1
"otu_2049","freshwater",0.000914659229576608,100.2,2,7,1
"otu_2053","terrestrial",0.000769474948991014,52.3888888888889,3,16,1
"otu_206","marine_mud",0.00973609413750501,1536,1,4,1
"otu_2063","marine_mud",0.0030921695129535,214,1,4,1
"otu_2096","freshwater:marine_mud",0.000968393626747179,148.416666666667,2,5,2
"otu_2103","freshwater:marine_mud",0.00142403343430973,200.241666666667,3,17,2
"otu_2104","marine_mud",0.00135228596410789,138.5,1,8,1
"otu_2111","marine_mud",0.000774156870031374,75.3636363636364,1,11,1
"otu_2113","terrestrial",0.00397647859926965,247.333333333333,1,6,1
"otu_2118","terrestrial",0.00270213367329575,160,1,6,1
"otu_2123","marine_mud",0.00199526113374345,206.5,1,4,1
"otu_2124","freshwater:terrestrial",0.00143761546205881,98.7444444444445,3,13,2
"otu_2127","freshwater",0.000684546818227928,90.5,2,7,1
"otu_213","marine_mud",0.00689243969431126,617.1,2,6,1
"otu_2131","freshwater",0.00062332809028273,88.4,2,7,1
"otu_2145","freshwater:terrestrial",0.0020544944165533,132.9,2,7,2
"otu_2152","freshwater",0.00186704802597804,145.833333333333,3,7,1
"otu_2158","freshwater",0.000955937299867736,76.8333333333333,2,8,1
"otu_2159","terrestrial",0.00226757100999662,201.5,1,4,1
"otu_2163","freshwater:terrestrial",0.00186261536367107,157.3,2,10,2
"otu_217","freshwater:terrestrial",0.00472456930251253,397.190476190476,3,21,2
"otu_2173","freshwater",0.00109258218802563,159.8,1,5,1
"otu_2181","freshwater:terrestrial",0.00276348404230929,101.5,2,5,2
"otu_2186","freshwater:terrestrial",0.000804539582069255,87.3333333333333,2,13,2
"otu_2190","freshwater:terrestrial",0.0010297329581482,80.0625,2,10,2
"otu_2191","marine_mud",0.000674940953564136,57.625,2,13,1
"otu_220","marine_mud",0.0100513312350802,955.454545454545,1,11,1
"otu_2202","marine_mud",0.000832382516767022,94.8888888888889,2,10,1
"otu_221","freshwater:terrestrial",0.00452484558526893,580.85,3,22,2
"otu_2211","marine_mud",0.00112186918027863,130.625,2,5,1
"otu_2213","marine_mud",0.00214734556876553,279.214285714286,2,8,1
"otu_2215","freshwater:marine_mud",0.000762461111064419,106.125,2,6,2
"otu_2238","marine_mud",0.00308113332567018,277.857142857143,1,7,1
"otu_224","freshwater:terrestrial",0.00329291235017861,190.68253968254,3,18,2
"otu_2246","marine_mud:terrestrial",0.00170533727703091,138.125,2,8,2
"otu_2273","marine_mud",0.000898769196483146,191.75,1,4,1
"otu_228","freshwater:terrestrial",0.00597069545817129,517.214285714286,2,20,2
"otu_2280","freshwater:terrestrial",0.000749608464409998,98.9,2,6,2
"otu_2287","marine_mud",0.00104447104479764,129.928571428571,2,8,1
"otu_2288","freshwater:terrestrial",0.000486954985100599,61.6944444444444,2,11,2
"otu_2290","terrestrial",0.00135726778657323,190.25,1,4,1
"otu_2291","freshwater",0.0019014493497364,145.666666666667,2,4,1
"otu_230","marine_mud",0.00203750953339567,362.055555555556,2,10,1
"otu_2309","marine_mud",0.00177146660674411,151,1,5,1
"otu_2311","freshwater",0.00208357251759771,97.1666666666667,2,7,1
"otu_2316","freshwater",0.000812320287010024,137,2,4,1
"otu_232","marine_mud",0.00684167222838671,611.4,2,6,1
"otu_2328","marine_mud",0.00131917593960755,186.75,1,4,1
"otu_233","freshwater:terrestrial",0.00389643967014513,246.214285714286,3,30,2
"otu_2335","marine_mud",0.00190527707931286,186,1,4,1
"otu_2346","freshwater:terrestrial",0.00119327295688491,104.9,2,10,2
"otu_2370","marine_mud",0.00318280689180154,183.25,1,4,1
"otu_2374","marine_mud",0.00126473220934919,137.75,1,8,1
"otu_2382","marine_mud",0.00449196300203457,181.75,1,4,1
"otu_24","freshwater:terrestrial",0.0651708497334017,7982.53737373737,3,27,2
"otu_2403","freshwater:terrestrial",0.000919109588422061,64.75,2,7,2
"otu_2404","freshwater:terrestrial",0.00208846335556321,96.2121212121212,3,16,2
"otu_2408","freshwater:marine_mud",0.024317108479483,111.133333333333,3,15,2
"otu_2410","freshwater",0.00109030750904355,144,1,5,1
"otu_2414","freshwater:terrestrial",0.001224158683584,103.633333333333,3,16,2
"otu_2417","freshwater:terrestrial",0.000911814335455026,55.875,2,9,2
"otu_2424","freshwater:terrestrial",0.00177686463589198,113.375,2,6,2
"otu_2433","freshwater:terrestrial",0.00144675683630459,138.291666666667,2,16,2
"otu_2437","terrestrial",0.00129013974669105,178,1,4,1
"otu_2441","marine_mud",0.000776781182486448,141.333333333333,2,4,1
"otu_2447","terrestrial",0.0010490465230505,88.5740740740741,3,12,1
"otu_2454","terrestrial",0.00248629455830782,140.8,1,5,1
"otu_2458","freshwater:terrestrial",0.000461303453196951,43.6190476190476,3,10,2
"otu_2462","freshwater:terrestrial",0.00180364641505192,77.9285714285714,2,8,2
"otu_2470","marine_mud",0.00202034832007033,140,1,5,1
"otu_2472","freshwater",0.00274148795089661,175,1,4,1
"otu_2473","freshwater:terrestrial",0.00109415396472991,90.3125,2,9,2
"otu_2478","marine_mud",0.000898212903808103,125,2,8,1
"otu_248","freshwater",0.00297004538981605,256.296296296296,3,13,1
"otu_2481","freshwater",0.00138346539624782,103,3,5,1
"otu_2482","freshwater",0.00239866278092356,104.753968253968,3,14,1
"otu_2493","marine_mud",0.00199613468214964,138.4,1,5,1
"otu_2494","marine_mud",0.00165564111110453,173,1,4,1
"otu_2498","freshwater",0.00090271410703652,172.75,1,4,1
"otu_25","freshwater:terrestrial",0.0308319282319258,2493.71861471861,3,31,2
"otu_250","freshwater:terrestrial",0.00612232743227428,659.266666666667,3,27,2
"otu_2501","freshwater",0.00100978623636024,85.2777777777778,3,11,1
"otu_2502","freshwater",0.00162729665778708,165,2,4,1
"otu_2506","marine_mud",0.000837037009839469,171.75,1,4,1
"otu_2515","marine_mud",0.00116287586843959,97.5714285714286,1,7,1
"otu_2534","freshwater",0.000768249442097655,81.1,2,6,1
"otu_2542","marine_mud",0.0012366341380482,172.6,2,6,1
"otu_2561","marine_mud",0.00138832499140271,133.8,1,5,1
"otu_2566","marine_mud",0.000661322706779798,122.833333333333,2,4,1
"otu_2572","marine_mud",0.0024508485619268,166.25,1,4,1
"otu_2581","marine_mud",0.000955989170158847,94.5714285714286,1,7,1
"otu_2582","freshwater",0.000767781902199577,83.4444444444444,3,11,1
"otu_2593","freshwater",0.00252843252733115,157.625,2,5,1
"otu_261","freshwater:terrestrial",0.00578807164956131,516.379166666667,3,22,2
"otu_2616","terrestrial",0.00207027367350394,120,1,7,1
"otu_2624","marine_mud",0.00220121593460522,130.2,1,5,1
"otu_2625","marine_mud",0.00155827976999507,158.6,1,5,1
"otu_2626","freshwater",0.000989942587074838,162.5,1,4,1
"otu_2627","freshwater",0.0009535385156994,90.0666666666667,3,17,1
"otu_2638","marine_mud",0.00122032830280551,92.4285714285714,1,7,1
"otu_2650","freshwater",0.00124445976994428,161.25,1,4,1
"otu_2655","freshwater",0.000812283681694755,89.2,2,7,1
"otu_2656","freshwater",0.00109174383934664,161,1,4,1
"otu_2667","freshwater:marine_mud",0.000673862959109184,49.6666666666667,3,7,2
"otu_2673","marine_mud",0.0013525679571613,144.25,1,8,1
"otu_2685","freshwater:terrestrial",0.000614837709561478,68.9047619047619,3,13,2
"otu_2688","marine_mud",0.0016871622546188,127.6,1,5,1
"otu_2699","freshwater:terrestrial",0.000707442204501044,41.6666666666667,3,9,2
"otu_27","marine_mud",0.0105413487571369,1275.83333333333,2,16,1
"otu_2701","marine_mud",0.000469810133415835,108.5,2,4,1
"otu_2724","freshwater:terrestrial",0.00111492412987944,102.837662337662,2,18,2
"otu_2726","marine_mud",0.000614081610726929,125.5,2,4,1
"otu_2733","freshwater",0.00160897090190902,149.5,2,7,1
"otu_2734","terrestrial",0.000869922388869708,72.0416666666667,2,13,1
"otu_274","marine_mud",0.00437535483758033,679.5,2,6,1
"otu_2747","terrestrial",0.00678998124875423,155.75,1,4,1
"otu_2749","freshwater",0.00109623146642693,155.5,1,4,1
"otu_2760","freshwater",0.000935738279184436,103.166666666667,1,6,1
"otu_2761","freshwater:terrestrial",0.000651563531390589,47.9404761904762,2,17,2
"otu_2774","freshwater:terrestrial",0.00169968305880396,105,2,4,2
"otu_2775","marine_mud",0.000830873679824383,115.5,2,6,1
"otu_2786","freshwater",0.00101294959874502,150.8,1,5,1
"otu_2792","marine_mud",0.00140427522781613,152.75,1,4,1
"otu_280","marine_mud",0.00487081429646188,523,1,14,1
"otu_2807","marine_mud",0.00204042863631708,111.125,1,8,1
"otu_2815","freshwater",0.00235574002872933,200.666666666667,1,6,1
"otu_2821","freshwater",0.000899071776645421,151,1,4,1
"otu_2826","marine_mud",0.00162868674953462,150.75,1,4,1
"otu_2831","marine_mud",0.000712964523224585,83.9444444444444,2,10,1
"otu_2832","freshwater:terrestrial",0.000824467043532423,82.9444444444444,2,12,2
"otu_2841","freshwater",0.000607352676978957,80.1111111111111,3,9,1
"otu_2853","freshwater:terrestrial",0.000855095870192328,76.25,2,17,2
"otu_2857","freshwater",0.0016786176420813,110.25,1,8,1
"otu_2870","terrestrial",0.00574559199526615,119,1,5,1
"otu_288","marine_mud",0.0229312247927415,940.4,1,5,1
"otu_2881","terrestrial",0.00149981622281517,148.25,1,4,1
"otu_2884","freshwater",0.00115333302761673,118.4,1,5,1
"otu_29","marine_mud",0.0984154804309354,5355.33333333333,1,6,1
"otu_290","terrestrial",0.0173527190153012,1192,1,7,1
"otu_2904","freshwater",0.000622387074394718,54.4285714285714,2,8,1
"otu_2906","terrestrial",0.00134419896926568,97.7,1,10,1
